strategy,family,generator,selector,selection_space,deployable,tuned_on_dev,state_index,split,dataset_row,episode,start,true,success,selected_step
pd_d192_k3_eval:returned:nonself_consensus,round_verification,pd_d192_k3_eval,nonself_rank_consensus,returned_means,True,False,7,test,1208937,9886,77,165.93342687127296,False,19
pd_d192_k3_eval:returned:nonself_consensus,round_verification,pd_d192_k3_eval,nonself_rank_consensus,returned_means,True,False,8,dev,1592285,12683,4,17.789440333709223,True,19
pd_d192_k3_eval:returned:nonself_consensus,round_verification,pd_d192_k3_eval,nonself_rank_consensus,returned_means,True,False,9,test,1903024,15156,68,16.58540064569297,True,19
pd_d192_k3_eval:returned:nonself_consensus,round_verification,pd_d192_k3_eval,nonself_rank_consensus,returned_means,True,False,10,dev,1948264,15612,0,106.00594434598274,False,29
pd_d192_k3_eval:returned:nonself_consensus,round_verification,pd_d192_k3_eval,nonself_rank_consensus,returned_means,True,False,11,test,2162198,17247,85,16.7615842393962,True,19
pd_d192_k3_eval:returned:oracle_round,oracle_ceiling,pd_d192_k3_eval,true_simulator_cost,returned_means,False,False,0,dev,245806,2044,46,13.575710047352565,True,19
pd_d192_k3_eval:returned:oracle_round,oracle_ceiling,pd_d192_k3_eval,true_simulator_cost,returned_means,False,False,1,test,296763,2520,55,13.418667015181285,True,19
pd_d192_k3_eval:returned:oracle_round,oracle_ceiling,pd_d192_k3_eval,true_simulator_cost,returned_means,False,False,2,dev,471147,3828,39,2.092684296215925,True,29
pd_d192_k3_eval:returned:oracle_round,oracle_ceiling,pd_d192_k3_eval,true_simulator_cost,returned_means,False,False,3,test,848701,6847,14,208.6569997655305,False,29
pd_d192_k3_eval:returned:oracle_round,oracle_ceiling,pd_d192_k3_eval,true_simulator_cost,returned_means,False,False,4,dev,1049810,8454,45,214.27642521544146,False,0
pd_d192_k3_eval:returned:oracle_round,oracle_ceiling,pd_d192_k3_eval,true_simulator_cost,returned_means,False,False,5,test,1122504,9098,3,46.47109854542426,False,19
pd_d192_k3_eval:returned:oracle_round,oracle_ceiling,pd_d192_k3_eval,true_simulator_cost,returned_means,False,False,6,dev,1160225,9474,0,194.7343413420109,False,2
pd_d192_k3_eval:returned:oracle_round,oracle_ceiling,pd_d192_k3_eval,true_simulator_cost,returned_means,False,False,7,test,1208937,9886,77,68.65345529612662,False,0
pd_d192_k3_eval:returned:oracle_round,oracle_ceiling,pd_d192_k3_eval,true_simulator_cost,returned_means,False,False,8,dev,1592285,12683,4,17.789440333709223,True,19
pd_d192_k3_eval:returned:oracle_round,oracle_ceiling,pd_d192_k3_eval,true_simulator_cost,returned_means,False,False,9,test,1903024,15156,68,14.5130392831485,True,29
pd_d192_k3_eval:returned:oracle_round,oracle_ceiling,pd_d192_k3_eval,true_simulator_cost,returned_means,False,False,10,dev,1948264,15612,0,90.07893952538313,False,0
pd_d192_k3_eval:returned:oracle_round,oracle_ceiling,pd_d192_k3_eval,true_simulator_cost,returned_means,False,False,11,test,2162198,17247,85,14.67405791142858,True,29
pd_d192_k3_eval:population_all:score_by_pd_d192_k3_eval,population_verification,pd_d192_k3_eval,pd_d192_k3_eval,all_recorded_populations,True,False,0,dev,245806,2044,46,45.834739279574464,False,29
pd_d192_k3_eval:population_all:score_by_pd_d192_k3_eval,population_verification,pd_d192_k3_eval,pd_d192_k3_eval,all_recorded_populations,True,False,1,test,296763,2520,55,16.62204771472004,True,29
pd_d192_k3_eval:population_all:score_by_pd_d192_k3_eval,population_verification,pd_d192_k3_eval,pd_d192_k3_eval,all_recorded_populations,True,False,2,dev,471147,3828,39,6.317535274834509,True,29
pd_d192_k3_eval:population_all:score_by_pd_d192_k3_eval,population_verification,pd_d192_k3_eval,pd_d192_k3_eval,all_recorded_populations,True,False,3,test,848701,6847,14,202.60744769120046,False,29
pd_d192_k3_eval:population_all:score_by_pd_d192_k3_eval,population_verification,pd_d192_k3_eval,pd_d192_k3_eval,all_recorded_populations,True,False,4,dev,1049810,8454,45,302.48598843780485,False,29
pd_d192_k3_eval:population_all:score_by_pd_d192_k3_eval,population_verification,pd_d192_k3_eval,pd_d192_k3_eval,all_recorded_populations,True,False,5,test,1122504,9098,3,49.777162764076564,False,29
pd_d192_k3_eval:population_all:score_by_pd_d192_k3_eval,population_verification,pd_d192_k3_eval,pd_d192_k3_eval,all_recorded_populations,True,False,6,dev,1160225,9474,0,201.6053497607896,False,29
pd_d192_k3_eval:population_all:score_by_pd_d192_k3_eval,population_verification,pd_d192_k3_eval,pd_d192_k3_eval,all_recorded_populations,True,False,7,test,1208937,9886,77,162.57289503185152,False,29
pd_d192_k3_eval:population_all:score_by_pd_d192_k3_eval,population_verification,pd_d192_k3_eval,pd_d192_k3_eval,all_recorded_populations,True,False,8,dev,1592285,12683,4,24.68632414947445,False,29
pd_d192_k3_eval:population_all:score_by_pd_d192_k3_eval,population_verification,pd_d192_k3_eval,pd_d192_k3_eval,all_recorded_populations,True,False,9,test,1903024,15156,68,15.153234300577713,True,29
pd_d192_k3_eval:population_all:score_by_pd_d192_k3_eval,population_verification,pd_d192_k3_eval,pd_d192_k3_eval,all_recorded_populations,True,False,10,dev,1948264,15612,0,104.82977696978989,False,29
pd_d192_k3_eval:population_all:score_by_pd_d192_k3_eval,population_verification,pd_d192_k3_eval,pd_d192_k3_eval,all_recorded_populations,True,False,11,test,2162198,17247,85,62.251364828007915,False,29
pd_d192_k3_eval:population_elite:score_by_pd_d192_k3_eval,elite_verification,pd_d192_k3_eval,pd_d192_k3_eval,recorded_generator_elites,True,False,0,dev,245806,2044,46,45.834739279574464,False,29
pd_d192_k3_eval:population_elite:score_by_pd_d192_k3_eval,elite_verification,pd_d192_k3_eval,pd_d192_k3_eval,recorded_generator_elites,True,False,1,test,296763,2520,55,16.62204771472004,True,29
pd_d192_k3_eval:population_elite:score_by_pd_d192_k3_eval,elite_verification,pd_d192_k3_eval,pd_d192_k3_eval,recorded_generator_elites,True,False,2,dev,471147,3828,39,6.317535274834509,True,29
pd_d192_k3_eval:population_elite:score_by_pd_d192_k3_eval,elite_verification,pd_d192_k3_eval,pd_d192_k3_eval,recorded_generator_elites,True,False,3,test,848701,6847,14,202.60744769120046,False,29
pd_d192_k3_eval:population_elite:score_by_pd_d192_k3_eval,elite_verification,pd_d192_k3_eval,pd_d192_k3_eval,recorded_generator_elites,True,False,4,dev,1049810,8454,45,302.48598843780485,False,29
pd_d192_k3_eval:population_elite:score_by_pd_d192_k3_eval,elite_verification,pd_d192_k3_eval,pd_d192_k3_eval,recorded_generator_elites,True,False,5,test,1122504,9098,3,49.777162764076564,False,29
pd_d192_k3_eval:population_elite:score_by_pd_d192_k3_eval,elite_verification,pd_d192_k3_eval,pd_d192_k3_eval,recorded_generator_elites,True,False,6,dev,1160225,9474,0,201.6053497607896,False,29
pd_d192_k3_eval:population_elite:score_by_pd_d192_k3_eval,elite_verification,pd_d192_k3_eval,pd_d192_k3_eval,recorded_generator_elites,True,False,7,test,1208937,9886,77,162.57289503185152,False,29
pd_d192_k3_eval:population_elite:score_by_pd_d192_k3_eval,elite_verification,pd_d192_k3_eval,pd_d192_k3_eval,recorded_generator_elites,True,False,8,dev,1592285,12683,4,24.68632414947445,False,29
pd_d192_k3_eval:population_elite:score_by_pd_d192_k3_eval,elite_verification,pd_d192_k3_eval,pd_d192_k3_eval,recorded_generator_elites,True,False,9,test,1903024,15156,68,15.153234300577713,True,29
pd_d192_k3_eval:population_elite:score_by_pd_d192_k3_eval,elite_verification,pd_d192_k3_eval,pd_d192_k3_eval,recorded_generator_elites,True,False,10,dev,1948264,15612,0,104.82977696978989,False,29
pd_d192_k3_eval:population_elite:score_by_pd_d192_k3_eval,elite_verification,pd_d192_k3_eval,pd_d192_k3_eval,recorded_generator_elites,True,False,11,test,2162198,17247,85,62.251364828007915,False,29
pd_d192_k3_eval:population_all:score_by_iter2_multistep_eval,population_verification,pd_d192_k3_eval,iter2_multistep_eval,all_recorded_populations,True,False,0,dev,245806,2044,46,17.96444713882097,True,29
pd_d192_k3_eval:population_all:score_by_iter2_multistep_eval,population_verification,pd_d192_k3_eval,iter2_multistep_eval,all_recorded_populations,True,False,1,test,296763,2520,55,13.126417746825904,True,9
pd_d192_k3_eval:population_all:score_by_iter2_multistep_eval,population_verification,pd_d192_k3_eval,iter2_multistep_eval,all_recorded_populations,True,False,2,dev,471147,3828,39,8.655405917264213,True,19
pd_d192_k3_eval:population_all:score_by_iter2_multistep_eval,population_verification,pd_d192_k3_eval,iter2_multistep_eval,all_recorded_populations,True,False,3,test,848701,6847,14,181.7040393557312,False,29
pd_d192_k3_eval:population_all:score_by_iter2_multistep_eval,population_verification,pd_d192_k3_eval,iter2_multistep_eval,all_recorded_populations,True,False,4,dev,1049810,8454,45,293.09487360135336,False,29
pd_d192_k3_eval:population_all:score_by_iter2_multistep_eval,population_verification,pd_d192_k3_eval,iter2_multistep_eval,all_recorded_populations,True,False,5,test,1122504,9098,3,16.13116712286946,True,29
pd_d192_k3_eval:population_all:score_by_iter2_multistep_eval,population_verification,pd_d192_k3_eval,iter2_multistep_eval,all_recorded_populations,True,False,6,dev,1160225,9474,0,216.02346525484424,False,29
pd_d192_k3_eval:population_all:score_by_iter2_multistep_eval,population_verification,pd_d192_k3_eval,iter2_multistep_eval,all_recorded_populations,True,False,7,test,1208937,9886,77,137.41992022251318,False,19
pd_d192_k3_eval:population_all:score_by_iter2_multistep_eval,population_verification,pd_d192_k3_eval,iter2_multistep_eval,all_recorded_populations,True,False,8,dev,1592285,12683,4,12.538856653007429,True,29
pd_d192_k3_eval:population_all:score_by_iter2_multistep_eval,population_verification,pd_d192_k3_eval,iter2_multistep_eval,all_recorded_populations,True,False,9,test,1903024,15156,68,20.54509471775132,True,19
pd_d192_k3_eval:population_all:score_by_iter2_multistep_eval,population_verification,pd_d192_k3_eval,iter2_multistep_eval,all_recorded_populations,True,False,10,dev,1948264,15612,0,90.8012236211,False,29
pd_d192_k3_eval:population_all:score_by_iter2_multistep_eval,population_verification,pd_d192_k3_eval,iter2_multistep_eval,all_recorded_populations,True,False,11,test,2162198,17247,85,8.53342273465871,True,29
pd_d192_k3_eval:population_elite:score_by_iter2_multistep_eval,elite_verification,pd_d192_k3_eval,iter2_multistep_eval,recorded_generator_elites,True,False,0,dev,245806,2044,46,20.797264435170078,False,29
pd_d192_k3_eval:population_elite:score_by_iter2_multistep_eval,elite_verification,pd_d192_k3_eval,iter2_multistep_eval,recorded_generator_elites,True,False,1,test,296763,2520,55,17.976930904860048,True,19
pd_d192_k3_eval:population_elite:score_by_iter2_multistep_eval,elite_verification,pd_d192_k3_eval,iter2_multistep_eval,recorded_generator_elites,True,False,2,dev,471147,3828,39,0.9923462009792955,True,19
pd_d192_k3_eval:population_elite:score_by_iter2_multistep_eval,elite_verification,pd_d192_k3_eval,iter2_multistep_eval,recorded_generator_elites,True,False,3,test,848701,6847,14,195.24254590821207,False,29
pd_d192_k3_eval:population_elite:score_by_iter2_multistep_eval,elite_verification,pd_d192_k3_eval,iter2_multistep_eval,recorded_generator_elites,True,False,4,dev,1049810,8454,45,308.99426175458274,False,29
pd_d192_k3_eval:population_elite:score_by_iter2_multistep_eval,elite_verification,pd_d192_k3_eval,iter2_multistep_eval,recorded_generator_elites,True,False,5,test,1122504,9098,3,48.89797401056814,False,29
pd_d192_k3_eval:population_elite:score_by_iter2_multistep_eval,elite_verification,pd_d192_k3_eval,iter2_multistep_eval,recorded_generator_elites,True,False,6,dev,1160225,9474,0,177.75144119449803,False,29
pd_d192_k3_eval:population_elite:score_by_iter2_multistep_eval,elite_verification,pd_d192_k3_eval,iter2_multistep_eval,recorded_generator_elites,True,False,7,test,1208937,9886,77,104.62566143745363,False,9
pd_d192_k3_eval:population_elite:score_by_iter2_multistep_eval,elite_verification,pd_d192_k3_eval,iter2_multistep_eval,recorded_generator_elites,True,False,8,dev,1592285,12683,4,13.608484881740369,True,19
pd_d192_k3_eval:population_elite:score_by_iter2_multistep_eval,elite_verification,pd_d192_k3_eval,iter2_multistep_eval,recorded_generator_elites,True,False,9,test,1903024,15156,68,17.99163282300008,True,9
pd_d192_k3_eval:population_elite:score_by_iter2_multistep_eval,elite_verification,pd_d192_k3_eval,iter2_multistep_eval,recorded_generator_elites,True,False,10,dev,1948264,15612,0,106.1312819404405,False,29
pd_d192_k3_eval:population_elite:score_by_iter2_multistep_eval,elite_verification,pd_d192_k3_eval,iter2_multistep_eval,recorded_generator_elites,True,False,11,test,2162198,17247,85,23.237408383793802,False,19
pd_d192_k3_eval:population_all:score_by_pd_d192_k10_eval,population_verification,pd_d192_k3_eval,pd_d192_k10_eval,all_recorded_populations,True,False,0,dev,245806,2044,46,10.108073762535554,True,29
pd_d192_k3_eval:population_all:score_by_pd_d192_k10_eval,population_verification,pd_d192_k3_eval,pd_d192_k10_eval,all_recorded_populations,True,False,1,test,296763,2520,55,19.357122632150155,True,19
pd_d192_k3_eval:population_all:score_by_pd_d192_k10_eval,population_verification,pd_d192_k3_eval,pd_d192_k10_eval,all_recorded_populations,True,False,2,dev,471147,3828,39,80.13998230336307,False,2
pd_d192_k3_eval:population_all:score_by_pd_d192_k10_eval,population_verification,pd_d192_k3_eval,pd_d192_k10_eval,all_recorded_populations,True,False,3,test,848701,6847,14,249.91763155869344,False,19
pd_d192_k3_eval:population_all:score_by_pd_d192_k10_eval,population_verification,pd_d192_k3_eval,pd_d192_k10_eval,all_recorded_populations,True,False,4,dev,1049810,8454,45,284.4183026478558,False,19
pd_d192_k3_eval:population_all:score_by_pd_d192_k10_eval,population_verification,pd_d192_k3_eval,pd_d192_k10_eval,all_recorded_populations,True,False,5,test,1122504,9098,3,6.849982614235569,True,29
pd_d192_k3_eval:population_all:score_by_pd_d192_k10_eval,population_verification,pd_d192_k3_eval,pd_d192_k10_eval,all_recorded_populations,True,False,6,dev,1160225,9474,0,187.53621450668106,False,9
pd_d192_k3_eval:population_all:score_by_pd_d192_k10_eval,population_verification,pd_d192_k3_eval,pd_d192_k10_eval,all_recorded_populations,True,False,7,test,1208937,9886,77,126.21221861591822,False,19
pd_d192_k3_eval:population_all:score_by_pd_d192_k10_eval,population_verification,pd_d192_k3_eval,pd_d192_k10_eval,all_recorded_populations,True,False,8,dev,1592285,12683,4,19.366010852530287,True,29
pd_d192_k3_eval:population_all:score_by_pd_d192_k10_eval,population_verification,pd_d192_k3_eval,pd_d192_k10_eval,all_recorded_populations,True,False,9,test,1903024,15156,68,17.99163282300008,True,9
pd_d192_k3_eval:population_all:score_by_pd_d192_k10_eval,population_verification,pd_d192_k3_eval,pd_d192_k10_eval,all_recorded_populations,True,False,10,dev,1948264,15612,0,104.76050201834141,False,29
pd_d192_k3_eval:population_all:score_by_pd_d192_k10_eval,population_verification,pd_d192_k3_eval,pd_d192_k10_eval,all_recorded_populations,True,False,11,test,2162198,17247,85,15.756050102429723,True,29
pd_d192_k3_eval:population_elite:score_by_pd_d192_k10_eval,elite_verification,pd_d192_k3_eval,pd_d192_k10_eval,recorded_generator_elites,True,False,0,dev,245806,2044,46,18.87487936754393,True,29
pd_d192_k3_eval:population_elite:score_by_pd_d192_k10_eval,elite_verification,pd_d192_k3_eval,pd_d192_k10_eval,recorded_generator_elites,True,False,1,test,296763,2520,55,18.430309730545687,True,2
pd_d192_k3_eval:population_elite:score_by_pd_d192_k10_eval,elite_verification,pd_d192_k3_eval,pd_d192_k10_eval,recorded_generator_elites,True,False,2,dev,471147,3828,39,29.10007886416678,False,9
pd_d192_k3_eval:population_elite:score_by_pd_d192_k10_eval,elite_verification,pd_d192_k3_eval,pd_d192_k10_eval,recorded_generator_elites,True,False,3,test,848701,6847,14,246.50536520317692,False,19
pd_d192_k3_eval:population_elite:score_by_pd_d192_k10_eval,elite_verification,pd_d192_k3_eval,pd_d192_k10_eval,recorded_generator_elites,True,False,4,dev,1049810,8454,45,230.68421836888777,False,4
pd_d192_k3_eval:population_elite:score_by_pd_d192_k10_eval,elite_verification,pd_d192_k3_eval,pd_d192_k10_eval,recorded_generator_elites,True,False,5,test,1122504,9098,3,48.258073136943516,False,19
pd_d192_k3_eval:population_elite:score_by_pd_d192_k10_eval,elite_verification,pd_d192_k3_eval,pd_d192_k10_eval,recorded_generator_elites,True,False,6,dev,1160225,9474,0,146.69483002167152,False,9
pd_d192_k3_eval:population_elite:score_by_pd_d192_k10_eval,elite_verification,pd_d192_k3_eval,pd_d192_k10_eval,recorded_generator_elites,True,False,7,test,1208937,9886,77,99.40019563232917,False,9
pd_d192_k3_eval:population_elite:score_by_pd_d192_k10_eval,elite_verification,pd_d192_k3_eval,pd_d192_k10_eval,recorded_generator_elites,True,False,8,dev,1592285,12683,4,19.366010852530287,True,29
pd_d192_k3_eval:population_elite:score_by_pd_d192_k10_eval,elite_verification,pd_d192_k3_eval,pd_d192_k10_eval,recorded_generator_elites,True,False,9,test,1903024,15156,68,17.99163282300008,True,9
pd_d192_k3_eval:population_elite:score_by_pd_d192_k10_eval,elite_verification,pd_d192_k3_eval,pd_d192_k10_eval,recorded_generator_elites,True,False,10,dev,1948264,15612,0,104.76050201834141,False,29
pd_d192_k3_eval:population_elite:score_by_pd_d192_k10_eval,elite_verification,pd_d192_k3_eval,pd_d192_k10_eval,recorded_generator_elites,True,False,11,test,2162198,17247,85,23.237408383793802,False,19
pd_d192_k3_eval:population_all:all_rank_consensus,population_verification,pd_d192_k3_eval,all_rank_consensus,all_recorded_populations,True,False,0,dev,245806,2044,46,12.841666996665902,True,29
pd_d192_k3_eval:population_all:all_rank_consensus,population_verification,pd_d192_k3_eval,all_rank_consensus,all_recorded_populations,True,False,1,test,296763,2520,55,18.5529927822604,True,29
pd_d192_k3_eval:population_all:all_rank_consensus,population_verification,pd_d192_k3_eval,all_rank_consensus,all_recorded_populations,True,False,2,dev,471147,3828,39,5.089017118522988,True,29
pd_d192_k3_eval:population_all:all_rank_consensus,population_verification,pd_d192_k3_eval,all_rank_consensus,all_recorded_populations,True,False,3,test,848701,6847,14,199.15976574712613,False,29
pd_d192_k3_eval:population_all:all_rank_consensus,population_verification,pd_d192_k3_eval,all_rank_consensus,all_recorded_populations,True,False,4,dev,1049810,8454,45,294.66616749197095,False,29
pd_d192_k3_eval:population_all:all_rank_consensus,population_verification,pd_d192_k3_eval,all_rank_consensus,all_recorded_populations,True,False,5,test,1122504,9098,3,20.771344929837547,True,29
pd_d192_k3_eval:population_all:all_rank_consensus,population_verification,pd_d192_k3_eval,all_rank_consensus,all_recorded_populations,True,False,6,dev,1160225,9474,0,206.1212295973772,False,29
pd_d192_k3_eval:population_all:all_rank_consensus,population_verification,pd_d192_k3_eval,all_rank_consensus,all_recorded_populations,True,False,7,test,1208937,9886,77,165.95831140225366,False,19
pd_d192_k3_eval:population_all:all_rank_consensus,population_verification,pd_d192_k3_eval,all_rank_consensus,all_recorded_populations,True,False,8,dev,1592285,12683,4,10.273771126955417,True,29
pd_d192_k3_eval:population_all:all_rank_consensus,population_verification,pd_d192_k3_eval,all_rank_consensus,all_recorded_populations,True,False,9,test,1903024,15156,68,19.98422503927505,True,29
pd_d192_k3_eval:population_all:all_rank_consensus,population_verification,pd_d192_k3_eval,all_rank_consensus,all_recorded_populations,True,False,10,dev,1948264,15612,0,106.1312819404405,False,29
pd_d192_k3_eval:population_all:all_rank_consensus,population_verification,pd_d192_k3_eval,all_rank_consensus,all_recorded_populations,True,False,11,test,2162198,17247,85,19.92655961850648,True,29
pd_d192_k3_eval:population_elite:all_rank_consensus,elite_verification,pd_d192_k3_eval,all_rank_consensus,recorded_generator_elites,True,False,0,dev,245806,2044,46,10.389715303118104,True,29
pd_d192_k3_eval:population_elite:all_rank_consensus,elite_verification,pd_d192_k3_eval,all_rank_consensus,recorded_generator_elites,True,False,1,test,296763,2520,55,18.705364685570245,True,29
pd_d192_k3_eval:population_elite:all_rank_consensus,elite_verification,pd_d192_k3_eval,all_rank_consensus,recorded_generator_elites,True,False,2,dev,471147,3828,39,0.9126607125950588,True,29
pd_d192_k3_eval:population_elite:all_rank_consensus,elite_verification,pd_d192_k3_eval,all_rank_consensus,recorded_generator_elites,True,False,3,test,848701,6847,14,211.92908464209208,False,29
pd_d192_k3_eval:population_elite:all_rank_consensus,elite_verification,pd_d192_k3_eval,all_rank_consensus,recorded_generator_elites,True,False,4,dev,1049810,8454,45,262.49519076466873,False,19
pd_d192_k3_eval:population_elite:all_rank_consensus,elite_verification,pd_d192_k3_eval,all_rank_consensus,recorded_generator_elites,True,False,5,test,1122504,9098,3,48.55513259153532,False,29
pd_d192_k3_eval:population_elite:all_rank_consensus,elite_verification,pd_d192_k3_eval,all_rank_consensus,recorded_generator_elites,True,False,6,dev,1160225,9474,0,206.1212295973772,False,29
pd_d192_k3_eval:population_elite:all_rank_consensus,elite_verification,pd_d192_k3_eval,all_rank_consensus,recorded_generator_elites,True,False,7,test,1208937,9886,77,153.82742094429773,False,19
pd_d192_k3_eval:population_elite:all_rank_consensus,elite_verification,pd_d192_k3_eval,all_rank_consensus,recorded_generator_elites,True,False,8,dev,1592285,12683,4,10.273771126955417,True,29
pd_d192_k3_eval:population_elite:all_rank_consensus,elite_verification,pd_d192_k3_eval,all_rank_consensus,recorded_generator_elites,True,False,9,test,1903024,15156,68,19.98422503927505,True,29
pd_d192_k3_eval:population_elite:all_rank_consensus,elite_verification,pd_d192_k3_eval,all_rank_consensus,recorded_generator_elites,True,False,10,dev,1948264,15612,0,106.1312819404405,False,29
pd_d192_k3_eval:population_elite:all_rank_consensus,elite_verification,pd_d192_k3_eval,all_rank_consensus,recorded_generator_elites,True,False,11,test,2162198,17247,85,14.295588531430527,True,29
pd_d192_k3_eval:population_all:nonself_rank_consensus,population_verification,pd_d192_k3_eval,nonself_rank_consensus,all_recorded_populations,True,False,0,dev,245806,2044,46,17.207882791098307,True,29
pd_d192_k3_eval:population_all:nonself_rank_consensus,population_verification,pd_d192_k3_eval,nonself_rank_consensus,all_recorded_populations,True,False,1,test,296763,2520,55,18.5529927822604,True,29
pd_d192_k3_eval:population_all:nonself_rank_consensus,population_verification,pd_d192_k3_eval,nonself_rank_consensus,all_recorded_populations,True,False,2,dev,471147,3828,39,8.655405917264213,True,19
pd_d192_k3_eval:population_all:nonself_rank_consensus,population_verification,pd_d192_k3_eval,nonself_rank_consensus,all_recorded_populations,True,False,3,test,848701,6847,14,222.90755257458758,False,19
pd_d192_k3_eval:population_all:nonself_rank_consensus,population_verification,pd_d192_k3_eval,nonself_rank_consensus,all_recorded_populations,True,False,4,dev,1049810,8454,45,293.09487360135336,False,29
pd_d192_k3_eval:population_all:nonself_rank_consensus,population_verification,pd_d192_k3_eval,nonself_rank_consensus,all_recorded_populations,True,False,5,test,1122504,9098,3,6.571308189663401,True,29
pd_d192_k3_eval:population_all:nonself_rank_consensus,population_verification,pd_d192_k3_eval,nonself_rank_consensus,all_recorded_populations,True,False,6,dev,1160225,9474,0,188.52067110071962,False,4
pd_d192_k3_eval:population_all:nonself_rank_consensus,population_verification,pd_d192_k3_eval,nonself_rank_consensus,all_recorded_populations,True,False,7,test,1208937,9886,77,137.41992022251318,False,19
pd_d192_k3_eval:population_all:nonself_rank_consensus,population_verification,pd_d192_k3_eval,nonself_rank_consensus,all_recorded_populations,True,False,8,dev,1592285,12683,4,7.737560753873433,True,29
pd_d192_k3_eval:population_all:nonself_rank_consensus,population_verification,pd_d192_k3_eval,nonself_rank_consensus,all_recorded_populations,True,False,9,test,1903024,15156,68,17.99163282300008,True,9
pd_d192_k3_eval:population_all:nonself_rank_consensus,population_verification,pd_d192_k3_eval,nonself_rank_consensus,all_recorded_populations,True,False,10,dev,1948264,15612,0,85.25236521482694,False,29
pd_d192_k3_eval:population_all:nonself_rank_consensus,population_verification,pd_d192_k3_eval,nonself_rank_consensus,all_recorded_populations,True,False,11,test,2162198,17247,85,15.756050102429723,True,29
pd_d192_k3_eval:population_elite:nonself_rank_consensus,elite_verification,pd_d192_k3_eval,nonself_rank_consensus,recorded_generator_elites,True,False,0,dev,245806,2044,46,10.389715303118104,True,29
pd_d192_k3_eval:population_elite:nonself_rank_consensus,elite_verification,pd_d192_k3_eval,nonself_rank_consensus,recorded_generator_elites,True,False,1,test,296763,2520,55,19.22701714935593,True,19
pd_d192_k3_eval:population_elite:nonself_rank_consensus,elite_verification,pd_d192_k3_eval,nonself_rank_consensus,recorded_generator_elites,True,False,2,dev,471147,3828,39,29.10007886416678,False,9
pd_d192_k3_eval:population_elite:nonself_rank_consensus,elite_verification,pd_d192_k3_eval,nonself_rank_consensus,recorded_generator_elites,True,False,3,test,848701,6847,14,216.23320731483506,False,19
pd_d192_k3_eval:population_elite:nonself_rank_consensus,elite_verification,pd_d192_k3_eval,nonself_rank_consensus,recorded_generator_elites,True,False,4,dev,1049810,8454,45,262.49519076466873,False,19
pd_d192_k3_eval:population_elite:nonself_rank_consensus,elite_verification,pd_d192_k3_eval,nonself_rank_consensus,recorded_generator_elites,True,False,5,test,1122504,9098,3,43.96727454033215,False,29
pd_d192_k3_eval:population_elite:nonself_rank_consensus,elite_verification,pd_d192_k3_eval,nonself_rank_consensus,recorded_generator_elites,True,False,6,dev,1160225,9474,0,206.1212295973772,False,29
pd_d192_k3_eval:population_elite:nonself_rank_consensus,elite_verification,pd_d192_k3_eval,nonself_rank_consensus,recorded_generator_elites,True,False,7,test,1208937,9886,77,99.40019563232917,False,9
pd_d192_k3_eval:population_elite:nonself_rank_consensus,elite_verification,pd_d192_k3_eval,nonself_rank_consensus,recorded_generator_elites,True,False,8,dev,1592285,12683,4,10.273771126955417,True,29
pd_d192_k3_eval:population_elite:nonself_rank_consensus,elite_verification,pd_d192_k3_eval,nonself_rank_consensus,recorded_generator_elites,True,False,9,test,1903024,15156,68,17.99163282300008,True,9
pd_d192_k3_eval:population_elite:nonself_rank_consensus,elite_verification,pd_d192_k3_eval,nonself_rank_consensus,recorded_generator_elites,True,False,10,dev,1948264,15612,0,106.1312819404405,False,29
pd_d192_k3_eval:population_elite:nonself_rank_consensus,elite_verification,pd_d192_k3_eval,nonself_rank_consensus,recorded_generator_elites,True,False,11,test,2162198,17247,85,23.237408383793802,False,19
iter2_multistep_eval:returned:final,baseline,iter2_multistep_eval,fixed_step_29,returned_means,True,False,0,dev,245806,2044,46,558.4715812833833,False,29
iter2_multistep_eval:returned:final,baseline,iter2_multistep_eval,fixed_step_29,returned_means,True,False,1,test,296763,2520,55,15.256432011297015,True,29
iter2_multistep_eval:returned:final,baseline,iter2_multistep_eval,fixed_step_29,returned_means,True,False,2,dev,471147,3828,39,19.994859485471355,True,29
iter2_multistep_eval:returned:final,baseline,iter2_multistep_eval,fixed_step_29,returned_means,True,False,3,test,848701,6847,14,39.204622704462835,False,29
iter2_multistep_eval:returned:final,baseline,iter2_multistep_eval,fixed_step_29,returned_means,True,False,4,dev,1049810,8454,45,189.49975528196123,False,29
iter2_multistep_eval:returned:final,baseline,iter2_multistep_eval,fixed_step_29,returned_means,True,False,5,test,1122504,9098,3,50.023399959296746,False,29
iter2_multistep_eval:returned:final,baseline,iter2_multistep_eval,fixed_step_29,returned_means,True,False,6,dev,1160225,9474,0,252.48047720611146,False,29
iter2_multistep_eval:returned:final,baseline,iter2_multistep_eval,fixed_step_29,returned_means,True,False,7,test,1208937,9886,77,170.33022079021663,False,29
iter2_multistep_eval:returned:final,baseline,iter2_multistep_eval,fixed_step_29,returned_means,True,False,8,dev,1592285,12683,4,19.718774062677852,True,29
iter2_multistep_eval:returned:final,baseline,iter2_multistep_eval,fixed_step_29,returned_means,True,False,9,test,1903024,15156,68,15.67853473673782,True,29
iter2_multistep_eval:returned:final,baseline,iter2_multistep_eval,fixed_step_29,returned_means,True,False,10,dev,1948264,15612,0,43.0817462267209,False,29
